#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery3
#Serial Number: SN:210415B99EB7
#Date Time: 2026-04-22 16:59:15.766.158.250
#Sample rate: 606.815Hz
#Samples: 16000
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 600 mV Hyst.: Auto HoldOff: 0 s
#Math 1: Function: C1 / 1.2


#Everything except VN-100.
Time (s),Math 1 (A)
-7.115848100000001,0.1883163420341679
-7.11420015,0.1823194339920272
-7.112552200000001,0.1875667285289007
-7.110904250000001,0.1883163420341679
-7.109256300000001,0.1913147960552368
-7.10760835,0.1898155690447023
-7.105960400000001,0.1808202069814928
-7.104312450000001,0.1860675015183648
-7.1026645,0.176322525949888
-7.101016550000001,0.1800705934762255
-7.099368600000001,0.1808202069814928
-7.09772065,0.1808202069814928
-7.096072700000001,0.1845682745078303
-7.094424750000001,0.1770721394551552
-7.0927768,0.1838186610025631
-7.09112885,0.1830690474972959
-7.089480900000001,0.1800705934762255
-7.087832950000001,0.1755729124446208
-7.086185,0.1770721394551552
-7.084537050000001,0.1793209799709583
-7.082889100000001,0.1800705934762255
-7.08124115,0.1838186610025631
-7.079593200000001,0.1785713664656896
-7.077945250000001,0.1793209799709583
-7.0762973,0.1860675015183648
-7.074649350000001,0.1845682745078303
-7.073001400000001,0.186817115023632
-7.071353450000001,0.1845682745078303
-7.0697055,0.1845682745078303
-7.068057550000001,0.186817115023632
-7.066409600000001,0.1905651825499695
-7.06476165,0.1920644095605055
-7.063113700000001,0.1898155690447023
-7.061465750000001,0.1973117040973775
-7.0598178,0.1853178880130975
-7.058169850000001,0.18156982048676
-7.056521900000001,0.1800705934762255
-7.054873950000001,0.176322525949888
-7.053226,0.1785713664656896
-7.051578050000001,0.1740736854340848
-7.049930100000001,0.18156982048676
-7.04828215,0.1823194339920272
-7.046634200000001,0.1793209799709583
-7.044986250000001,0.1793209799709583
-7.0433383,0.1823194339920272
-7.041690350000001,0.1785713664656896
-7.040042400000001,0.1830690474972959
-7.038394450000001,0.1793209799709583
-7.0367465,0.176322525949888
-7.035098550000001,0.1808202069814928
-7.033450600000001,0.1770721394551552
-7.03180265,0.1838186610025631
-7.030154700000001,0.1845682745078303
-7.028506750000001,0.1830690474972959
-7.0268588,0.1875667285289007
-7.025210850000001,0.186817115023632
-7.023562900000001,0.1928140230657727
-7.02191495,0.1853178880130975
-7.020267,0.1860675015183648
-7.018619050000001,0.1838186610025631
-7.016971100000001,0.1838186610025631
-7.01532315,0.18156982048676
-7.013675200000001,0.1823194339920272
-7.012027250000001,0.1785713664656896
-7.0103793,0.1823194339920272
-7.008731350000001,0.18156982048676
-7.007083400000001,0.1793209799709583
-7.00543545,0.1755729124446208
-7.0037875,0.18156982048676
-7.002139550000001,0.1778217529604224
-7.000491600000001,0.1785713664656896
-6.99884365,0.1830690474972959
-6.997195700000001,0.176322525949888
-6.995547750000001,0.1808202069814928
-6.9938998,0.1770721394551552
-6.992251850000001,0.1793209799709583
-6.990603900000001,0.1800705934762255
-6.98895595,0.1808202069814928
-6.987308000000001,0.18156982048676
-6.985660050000001,0.1793209799709583
-6.984012100000001,0.1853178880130975
-6.98236415,0.1823194339920272
-6.980716200000001,0.1890659555394351
-6.979068250000001,0.1913147960552368
-6.9774203,0.1853178880130975
-6.975772350000001,0.1890659555394351
-6.974124400000001,0.186817115023632
-6.97247645,0.1860675015183648
-6.970828500000001,0.1808202069814928
-6.969180550000001,0.1785713664656896
-6.967532600000001,0.18156982048676
-6.96588465,0.1778217529604224
-6.964236700000001,0.1793209799709583
-6.962588750000001,0.18156982048676
-6.9609408,0.1793209799709583
-6.959292850000001,0.1800705934762255
-6.957644900000001,0.1740736854340848
-6.95599695,0.1785713664656896
-6.954349000000001,0.1800705934762255
-6.952701050000001,0.1748232989393535
-6.9510531,0.1793209799709583
-6.94940515,0.1800705934762255
-6.947757200000001,0.1755729124446208
-6.946109250000001,0.18156982048676
-6.9444613,0.18156982048676
-6.942813350000001,0.1838186610025631
-6.941165400000001,0.1823194339920272
-6.93951745,0.1830690474972959
-6.937869500000001,0.1845682745078303
-6.936221550000001,0.1845682745078303
-6.9345736,0.1883163420341679
-6.93292565,0.1830690474972959
-6.931277700000001,0.1845682745078303
-6.929629750000001,0.1898155690447023
-6.9279818,0.1845682745078303
-6.926333850000001,0.1793209799709583
-6.924685900000001,0.1785713664656896
-6.92303795,0.1785713664656896
-6.921390000000001,0.1710752314130159
-6.919742050000001,0.176322525949888
-6.9180941,0.1748232989393535
-6.916446150000001,0.1755729124446208
-6.914798200000001,0.1785713664656896
-6.913150250000001,0.1770721394551552
-6.9115023,0.1778217529604224
-6.909854350000001,0.1860675015183648
-6.908206400000001,0.1883163420341679
-6.90655845,0.1800705934762255
-6.904910500000001,0.1800705934762255
-6.903262550000001,0.1808202069814928
-6.9016146,0.1748232989393535
-6.899966650000001,0.1830690474972959
-6.898318700000001,0.1830690474972959
-6.896670750000001,0.18156982048676
-6.8950228,0.1883163420341679
-6.893374850000001,0.1860675015183648
-6.891726900000001,0.1913147960552368
-6.89007895,0.1883163420341679
-6.888431000000001,0.1883163420341679
-6.886783050000001,0.1860675015183648
-6.8851351,0.1838186610025631
-6.883487150000001,0.18156982048676
-6.881839200000001,0.1830690474972959
-6.88019125,0.1755729124446208
-6.8785433,0.1755729124446208
-6.876895350000001,0.1740736854340848
-6.875247400000001,0.1793209799709583
-6.87359945,0.1808202069814928
-6.871951500000001,0.1778217529604224
-6.870303550000001,0.1800705934762255
-6.8686556,0.176322525949888
-6.867007650000001,0.1808202069814928
-6.865359700000001,0.1770721394551552
-6.86371175,0.1778217529604224
-6.8620638,0.1808202069814928
-6.860415850000001,0.176322525949888
-6.858767900000001,0.1808202069814928
-6.85711995,0.1875667285289007
-6.855472000000001,0.1830690474972959
-6.853824050000001,0.1830690474972959
-6.8521761,0.1838186610025631
-6.850528150000001,0.1800705934762255
-6.848880200000001,0.1890659555394351
-6.84723225,0.1913147960552368
-6.845584300000001,0.186817115023632
-6.843936350000001,0.1913147960552368
-6.842288400000001,0.1913147960552368
-6.84064045,0.1905651825499695
-6.838992500000001,0.186817115023632
-6.837344550000001,0.1823194339920272
-6.8356966,0.1770721394551552
-6.834048650000001,0.1785713664656896
-6.832400700000001,0.1823194339920272
-6.83075275,0.1785713664656896
-6.829104800000001,0.1785713664656896
-6.827456850000001,0.1785713664656896
-6.825808900000001,0.1785713664656896
-6.82416095,0.1823194339920272
-6.822513000000001,0.1770721394551552
-6.820865050000001,0.1800705934762255
-6.8192171,0.176322525949888
-6.817569150000001,0.1793209799709583
-6.815921200000001,0.18156982048676
-6.81427325,0.1755729124446208
-6.812625300000001,0.1823194339920272
-6.810977350000001,0.1823194339920272
-6.8093294,0.1800705934762255
-6.80768145,0.1860675015183648
-6.806033500000001,0.1823194339920272
-6.804385550000001,0.186817115023632
-6.8027376,0.1875667285289007
-6.801089650000001,0.1830690474972959
-6.799441700000001,0.1875667285289007
-6.79779375,0.1845682745078303
-6.796145800000001,0.1808202069814928
-6.794497850000001,0.1800705934762255
-6.7928499,0.1785713664656896
-6.79120195,0.1793209799709583
-6.789554000000001,0.1800705934762255
-6.787906050000001,0.1740736854340848
-6.7862581,0.1755729124446208
-6.784610150000001,0.1770721394551552
-6.782962200000001,0.1770721394551552
-6.78131425,0.1785713664656896
-6.779666300000001,0.1740736854340848
-6.778018350000001,0.18156982048676
-6.7763704,0.1808202069814928
-6.774722450000001,0.1778217529604224
-6.773074500000001,0.1793209799709583
-6.771426550000001,0.1755729124446208
-6.7697786,0.1793209799709583
-6.768130650000001,0.1845682745078303
-6.766482700000001,0.1853178880130975
-6.76483475,0.1808202069814928
-6.763186800000001,0.1830690474972959
-6.761538850000001,0.1845682745078303
-6.7598909,0.1853178880130975
-6.758242950000001,0.1883163420341679
-6.756595000000001,0.1838186610025631
-6.754947050000001,0.1838186610025631
-6.7532991,0.1883163420341679
-6.751651150000001,0.1800705934762255
-6.750003200000001,0.1800705934762255
-6.74835525,0.1778217529604224
-6.746707300000001,0.18156982048676
-6.745059350000001,0.1785713664656896
-6.7434114,0.1778217529604224
-6.741763450000001,0.1823194339920272
-6.740115500000001,0.1778217529604224
-6.73846755,0.1808202069814931
-6.7368196,0.18156982048676
-6.735171650000001,0.176322525949888
-6.733523700000001,0.1823194339920245
-6.73187575,0.1778217529604224
-6.730227800000001,0.1785713664656896
-6.728579850000001,0.1793209799709583
-6.7269319,0.1778217529604224
-6.725283950000001,0.1838186610025631
-6.723636000000001,0.18156982048676
-6.72198805,0.1845682745078303
-6.7203401,0.1845682745078303
-6.718692150000001,0.1770721394551552
-6.717044200000001,0.1890659555394297
-6.71539625,0.1875667285289007
-6.713748300000001,0.1883163420341679
-6.712100350000001,0.1823194339920272
-6.7104524,0.1838186610025631
-6.708804450000001,0.1853178880130975
-6.707156500000001,0.1755729124446208
-6.70550855,0.1823194339920238
-6.703860600000001,0.1748232989393535
-6.702212650000001,0.176322525949888
-6.700564700000001,0.1755729124446211
-6.69891675,0.176322525949888
-6.697268800000001,0.1793209799709583
-6.695620850000001,0.1718248449182832
-6.6939729,0.1785713664656896
-6.692324950000001,0.1770721394551552
-6.690677000000001,0.1800705934762255
-6.68902905,0.1830690474972959
-6.687381100000001,0.18156982048676
-6.685733150000001,0.1785713664656896
-6.6840852,0.1748232989393552
-6.68243725,0.1785713664656896
-6.680789300000001,0.1778217529604224
-6.679141350000001,0.1800705934762255
-6.6774934,0.1853178880130975
-6.675845450000001,0.1838186610025631
-6.674197500000001,0.1853178880130975
-6.67254955,0.1898155690447023
-6.670901600000001,0.186817115023632
-6.669253650000001,0.1890659555394351
-6.6676057,0.1800705934762283
-6.66595775,0.1860675015183648
-6.664309800000001,0.18156982048676
-6.662661850000001,0.1800705934762262
-6.6610139,0.1808202069814928
-6.659365950000001,0.1793209799709583
-6.657718000000001,0.1823194339920272
-6.65607005,0.1740736854340848
-6.654422100000001,0.1800705934762255
-6.652774150000001,0.1785713664656896
-6.6511262,0.1740736854340879
-6.64947825,0.1808202069814928
-6.647830300000001,0.1755729124446208
-6.646182350000001,0.1800705934762235
-6.6445344,0.1793209799709583
-6.642886450000001,0.1800705934762255
-6.641238500000001,0.1830690474972959
-6.63959055,0.1733240719288176
-6.637942600000001,0.1823194339920272
-6.636294650000001,0.1800705934762255
-6.6346467,0.1785713664656923
-6.63299875,0.1845682745078303
-6.631350800000001,0.1823194339920272
-6.629702850000001,0.1898155690446989
-6.6280549,0.1883163420341679
-6.626406950000001,0.1898155690447023
-6.624759000000001,0.1920644095605055
-6.62311105,0.1875667285289007
-6.621463100000001,0.1890659555394351
-6.619815150000001,0.1785713664656896
-6.6181672,0.1823194339920272
-6.616519250000001,0.1823194339920272
-6.614871300000001,0.1778217529604224
-6.61322335,0.1830690474972928
-6.6115754,0.176322525949888
-6.609927450000001,0.1770721394551552
-6.608279500000001,0.18156982048676
-6.60663155,0.186817115023632
-6.604983600000001,0.1808202069814928
-6.603335650000001,0.1793209799709583
-6.6016877,0.1808202069814928
-6.600039750000001,0.1793209799709583
-6.598391800000001,0.1838186610025631
-6.59674385,0.1778217529604238
-6.5950959,0.1808202069814928
-6.593447950000001,0.1830690474972959
-6.591800000000001,0.1823194339920275
-6.59015205,0.18156982048676
-6.588504100000001,0.1808202069814928
-6.586856150000001,0.1830690474972959
-6.5852082,0.1845682745078303
-6.583560250000001,0.1875667285289007
-6.581912300000001,0.186817115023632
-6.58026435,0.1823194339920306
-6.5786164,0.1898155690447023
-6.576968450000001,0.1823194339920272
-6.575320500000001,0.1800705934762266
-6.57367255,0.18156982048676
-6.572024600000001,0.1770721394551552
-6.570376650000001,0.1785713664656896
-6.5687287,0.1733240719288176
-6.567080750000001,0.1785713664656896
-6.565432800000001,0.176322525949888
-6.56378485,0.1778217529604234
-6.5621369,0.1800705934762255
-6.560488950000001,0.176322525949888
-6.558841000000001,0.1838186610025597
-6.55719305,0.1808202069814928
-6.555545100000001,0.1778217529604224
-6.553897150000001,0.1808202069814928
-6.5522492,0.1755729124446208
-6.550601250000001,0.1770721394551552
-6.548953300000001,0.1800705934762255
-6.54730535,0.1838186610025631
-6.545657400000001,0.1845682745078303
-6.544009450000001,0.1823194339920272
-6.5423615,0.1868171150236337
-6.54071355,0.1905651825499695
-6.539065600000001,0.1823194339920272
-6.537417650000001,0.1883163420341679
-6.5357697,0.1845682745078303
-6.534121750000001,0.1853178880130975
-6.532473800000001,0.18156982048676
-6.53082585,0.1845682745078303
-6.529177900000001,0.18156982048676
-6.527529950000001,0.176322525949888
-6.525882,0.1755729124446218
-6.52423405,0.1778217529604224
-6.522586100000001,0.1710752314130159
-6.520938150000001,0.1770721394551525
-6.5192902,0.1755729124446208
-6.517642250000001,0.1748232989393535
-6.515994300000001,0.1778217529604224
-6.51434635,0.1755729124446208
-6.512698400000001,0.1778217529604224
-6.511050450000001,0.1740736854340848
-6.5094025,0.1763225259498873
-6.50775455,0.1748232989393535
-6.506106600000001,0.1748232989393535
-6.504458650000001,0.1898155690446955
-6.5028107,0.1845682745078303
-6.501162750000001,0.1883163420341679
-6.499514800000001,0.1890659555394351
-6.49786685,0.1950628635815743
-6.496218900000001,0.1920644095605055
-6.494570950000001,0.1898155690447023
-6.492923,0.1883163420341652
-6.49127505,0.1823194339920272
-6.489627100000001,0.1823194339920272
-6.487979150000001,0.1770721394551576
-6.4863312,0.1718248449182832
-6.484683250000001,0.1755729124446208
-6.483035300000001,0.1725744584235504
-6.48138735,0.1740736854340848
-6.479739400000001,0.1755729124446208
-6.478091450000001,0.1725744584235504
-6.4764435,0.1770721394551552
-6.474795550000001,0.1785713664656896
-6.473147600000001,0.1740736854340848
-6.47149965,0.1763225259498869
-6.4698517,0.1740736854340848
-6.468203750000001,0.1748232989393535
-6.466555800000001,0.1755729124446208
-6.46490785,0.1718248449182832
-6.463259900000001,0.1755729124446208
-6.461611950000001,0.1755729124446208
-6.459964,0.1808202069814928
-6.458316050000001,0.1823194339920272
-6.456668100000001,0.1823194339920272
-6.45502015,0.1793209799709593
-6.4533722,0.18156982048676
-6.451724250000001,0.1860675015183648
-6.450076300000001,0.1823194339920289
-6.44842835,0.1823194339920272
-6.446780400000001,0.1793209799709583
-6.445132450000001,0.1808202069814928
-6.4434845,0.176322525949888
-6.441836550000001,0.1755729124446208
-6.440188600000001,0.1770721394551552
-6.43854065,0.1725744584235511
-6.4368927,0.1740736854340848
-6.435244750000001,0.1733240719288176
-6.433596800000001,0.1740736854340845
-6.43194885,0.1740736854340848
-6.430300900000001,0.1755729124446208
-6.428652950000001,0.1785713664656896
-6.427005,0.1733240719288176
-6.425357050000001,0.1755729124446208
-6.423709100000001,0.1785713664656896
-6.42206115,0.1710752314130159
-6.4204132,0.1785713664656896
-6.418765250000001,0.1740736854340848
-6.417117300000001,0.1785713664656896
-6.41546935,0.1808202069814928
-6.413821400000001,0.1800705934762255
-6.412173450000001,0.1808202069814928
-6.4105255,0.18156982048676
-6.408877550000001,0.1883163420341679
-6.407229600000001,0.1793209799709583
-6.40558165,0.1838186610025631
-6.403933700000001,0.1898155690447023
-6.402285750000001,0.1853178880130975
-6.4006378,0.1838186610025631
-6.39898985,0.18156982048676
-6.397341900000001,0.1740736854340848
-6.395693950000001,0.1800705934762255
-6.394046,0.1793209799709583
-6.392398050000001,0.1875667285289007
-6.390750100000001,0.1883163420341679
-6.38910215,0.1853178880130975
-6.387454200000001,0.1883163420341679
-6.385806250000001,0.1823194339920272
-6.3841583,0.1890659555394351
-6.38251035,0.1898155690447023
-6.380862400000001,0.1883163420341679
-6.379214450000001,0.1913147960552368
-6.3775665,0.1853178880130975
-6.375918550000001,0.1883163420341679
-6.374270600000001,0.186817115023632
-6.37262265,0.1898155690447023
-6.370974700000001,0.1943132500763071
-6.369326750000001,0.1943132500763071
-6.3676788,0.1920644095605055
-6.36603085,0.1973117040973775
-6.364382900000001,0.1950628635815743
-6.362734950000001,0.1920644095605055
-6.361087,0.1920644095605055
-6.359439050000001,0.1950628635815743
-6.357791100000001,0.1973117040973775
-6.35614315,0.1928140230657727
-6.354495200000001,0.1853178880130975
-6.352847250000001,0.1755729124446208
-6.3511993,0.1725744584235504
-6.34955135,0.1733240719288176
-6.347903400000001,0.1740736854340848
-6.346255450000001,0.1740736854340848
-6.3446075,0.176322525949888
-6.342959550000001,0.1748232989393535
-6.341311600000001,0.1778217529604224
-6.33966365,0.1785713664656896
-6.338015700000001,0.1755729124446208
-6.336367750000001,0.176322525949888
-6.3347198,0.1740736854340848
-6.333071850000001,0.1785713664656896
-6.331423900000001,0.1770721394551552
-6.32977595,0.176322525949888
-6.328128,0.1800705934762255
-6.326480050000001,0.18156982048676
-6.324832100000001,0.18156982048676
-6.32318415,0.18156982048676
-6.321536200000001,0.1898155690447023
-6.319888250000001,0.195812477086843
-6.3182403,0.1890659555394351
-6.316592350000001,0.1913147960552368
-6.314944400000001,0.1965620905921102
-6.31329645,0.1898155690447023
-6.3116485,0.1920644095605055
-6.310000550000001,0.1755729124446208
-6.308352600000001,0.1785713664656896
-6.30670465,0.1770721394551552
-6.305056700000001,0.1733240719288176
-6.303408750000001,0.1733240719288176
-6.3017608,0.1725744584235504
-6.300112850000001,0.211554360697459
-6.298464900000001,0.2100551336869246
-6.29681695,0.1755729124446208
-6.295169,0.1770721394551552
-6.293521050000001,0.2055574526553198
-6.291873100000001,0.2272962443080765
-6.29022515,0.211554360697459
-6.288577200000001,0.2242977902870062
-6.286929250000001,0.2085559066763902
-6.2852813,0.2280458578133437
-6.283633350000001,0.2085559066763902
-6.281985400000001,0.2325435388449485
-6.28033745,0.218300882244867
-6.2786895,0.2385404468870893
-6.277041550000001,0.2340427658554844
-6.275393600000001,0.2475358089502988
-6.27374565,0.237790833381822
-6.272097700000001,0.2437877414239613
-6.270449750000001,0.2347923793607517
-6.2688018,0.2392900603923565
-6.267153850000001,0.2212993362659373
-6.265505900000001,0.2257970172975421
-6.26385795,0.2138032012132622
-6.26221,0.2265466308028093
-6.260562050000001,0.2190504957501342
-6.2589141,0.2310443118344141
-6.25726615,0.2100551336869246
-6.255618200000001,0.1860675015183648
-6.253970250000001,0.1838186610025631
-6.2523223,0.1860675015183648
-6.250674350000001,0.1845682745078303
-6.249026400000001,0.1823194339920272
-6.24737845,0.186817115023632
-6.245730500000001,0.1838186610025631
-6.244082550000001,0.1890659555394351
-6.2424346,0.1920644095605055
-6.24078665,0.1890659555394351
-6.239138700000001,0.1898155690447023
-6.237490750000001,0.1935636365710399
-6.2358428,0.1928140230657727
-6.234194850000001,0.206307066160587
-6.232546900000001,0.2048078391500526
-6.23089895,0.2093055201816574
-6.229251000000001,0.2040582256447854
-6.227603050000001,0.2093055201816574
-6.2259551,0.2093055201816574
-6.22430715,0.195812477086843
-6.222659200000001,0.1883163420341679
-6.221011250000001,0.18156982048676
-6.2193633,0.1845682745078303
-6.217715350000001,0.1860675015183648
-6.216067400000001,0.1883163420341679
-6.21441945,0.1875667285289007
-6.212771500000001,0.186817115023632
-6.211123550000001,0.1890659555394351
-6.2094756,0.2272962443080765
-6.20782765,0.2257970172975421
-6.206179700000001,0.2205497227606701
-6.204531750000001,0.223548176781739
-6.2028838,0.2160520417290638
-6.201235850000001,0.2220489497712045
-6.199587900000001,0.2227985632764717
-6.19793995,0.2317939253396813
-6.196292000000001,0.2220489497712045
-6.194644050000001,0.2295450848238797
-6.1929961,0.2257970172975421
-6.19134815,0.2445373549292285
-6.189700200000001,0.2310443118344141
-6.18805225,0.243038127918694
-6.1864043,0.2295450848238797
-6.184756350000001,0.2475358089502988
-6.183108400000001,0.2415389009081596
-6.18146045,0.2362916063712861
-6.179812500000001,0.2205497227606701
-6.178164550000001,0.2257970172975421
-6.1765166,0.2175512687395997
-6.174868650000001,0.2295450848238797
-6.173220700000001,0.213053587707995
-6.17157275,0.2250474037922749
-6.1699248,0.186817115023632
-6.168276850000001,0.1845682745078303
-6.166628900000001,0.186817115023632
-6.16498095,0.1883163420341679
-6.163333000000001,0.1890659555394351
-6.161685050000001,0.1860675015183648
-6.1600371,0.1860675015183648
-6.158389150000001,0.1853178880130975
-6.156741200000001,0.1875667285289007
-6.15509325,0.1853178880130975
-6.1534453,0.186817115023632
-6.151797350000001,0.1898155690447023
-6.150149400000001,0.1898155690447023
-6.14850145,0.2025589986342495
-6.146853500000001,0.2085559066763902
-6.145205550000001,0.2033086121395167
-6.1435576,0.206307066160587
-6.141909650000001,0.206307066160587
-6.140261700000001,0.2085559066763902
-6.13861375,0.2078062931711215
-6.1369658,0.1890659555394351
-6.135317850000001,0.1860675015183648
-6.133669900000001,0.1830690474972959
-6.13202195,0.1890659555394351
-6.130374000000001,0.186817115023632
-6.128726050000001,0.186817115023632
-6.1270781,0.1883163420341679
-6.125430150000001,0.1838186610025631
-6.123782200000001,0.18156982048676
-6.12213425,0.1800705934762255
-6.1204863,0.1913147960552368
-6.118838350000001,0.2205497227606701
-6.1171904,0.2085559066763902
-6.11554245,0.2198001092554014
-6.113894500000001,0.2078062931711215
-6.112246550000001,0.2227985632764717
-6.1105986,0.213053587707995
-6.108950650000001,0.2265466308028093
-6.107302700000001,0.2085559066763902
-6.10565475,0.2325435388449485
-6.104006800000001,0.2302946983291469
-6.102358850000001,0.2475358089502988
-6.1007109,0.223548176781739
-6.09906295,0.2445373549292285
-6.097415000000001,0.2385404468870893
-6.095767050000001,0.2422885144134268
-6.0941191,0.2257970172975421
-6.092471150000001,0.2160520417290638
-6.090823200000001,0.2295450848238797
-6.08917525,0.2160520417290638
-6.087527300000001,0.2220489497712045
-6.085879350000001,0.2175512687395997
-6.0842314,0.2198001092554014
-6.08258345,0.2220489497712045
-6.080935500000001,0.2168016552343325
-6.079287550000001,0.1830690474972959
-6.0776396,0.1860675015183648
-6.075991650000001,0.186817115023632
-6.074343700000001,0.1875667285289007
-6.07269575,0.18156982048676
-6.071047800000001,0.1860675015183648
-6.069399850000001,0.1830690474972959
-6.0677519,0.1823194339920272
-6.06610395,0.1905651825499695
-6.064456000000001,0.1943132500763071
-6.06280805,0.1973117040973775
-6.0611601,0.2018093851289822
-6.059512150000001,0.2085559066763902
-6.057864200000001,0.2100551336869246
-6.05621625,0.206307066160587
-6.054568300000001,0.2145528147185294
-6.052920350000001,0.2040582256447854
-6.0512724,0.2018093851289822
-6.04962445,0.1890659555394351
-6.047976500000001,0.1883163420341679
-6.04632855,0.186817115023632
-6.0446806,0.1853178880130975
-6.043032650000001,0.1845682745078303
-6.041384700000001,0.186817115023632
-6.03973675,0.2175512687395997
-6.038088800000001,0.2257970172975421
-6.036440850000001,0.213053587707995
-6.0347929,0.2280458578133437
-6.033144950000001,0.2160520417290638
-6.031497000000001,0.2227985632764717
-6.02984905,0.2078062931711215
-6.0282011,0.2272962443080765
-6.026553150000001,0.218300882244867
-6.024905200000001,0.2272962443080765
-6.02325725,0.2123039742027277
-6.021609300000001,0.2265466308028093
-6.019961350000001,0.2145528147185294
-6.0183134,0.2415389009081596
-6.016665450000001,0.2265466308028093
-6.015017500000001,0.2452869684344972
-6.01336955,0.2295450848238797
-6.0117216,0.248285422455566
-6.010073650000001,0.2355419928660189
-6.008425700000001,0.2452869684344972
-6.00677775,0.2212993362659373
-6.005129800000001,0.2272962443080765
-6.003481850000001,0.2153024282237966
-6.0018339,0.2190504957501342
-6.000185950000001,0.2018093851289822
-5.998538000000001,0.186817115023632
-5.99689005,0.1845682745078303
-5.9952421,0.1883163420341679
-5.993594150000001,0.1875667285289007
-5.9919462,0.1890659555394351
-5.99029825,0.1853178880130975
-5.988650300000001,0.186817115023632
-5.987002350000001,0.186817115023632
-5.9853544,0.1823194339920272
-5.983706450000001,0.186817115023632
-5.982058500000001,0.1845682745078303
-5.98041055,0.1845682745078303
-5.9787626,0.1905651825499695
-5.977114650000001,0.1883163420341679
-5.9754667,0.2025589986342495
-5.97381875,0.2018093851289822
-5.972170800000001,0.201059771623715
-5.970522850000001,0.2070566796658543
-5.9688749,0.2055574526553198
-5.967226950000001,0.2123039742027277
-5.965579000000001,0.2138032012132622
-5.96393105,0.2048078391500526
-5.962283100000001,0.2018093851289822
-5.960635150000001,0.1973117040973775
-5.9589872,0.195812477086843
-5.95733925,0.1883163420341679
-5.955691300000001,0.1860675015183648
-5.954043350000001,0.186817115023632
-5.9523954,0.1853178880130975
-5.950747450000001,0.1883163420341679
-5.949099500000001,0.2310443118344141
-5.94745155,0.2205497227606701
-5.945803600000001,0.2295450848238797
-5.944155650000001,0.2145528147185294
-5.9425077,0.2295450848238797
-5.94085975,0.2160520417290638
-5.939211800000001,0.2250474037922749
-5.937563850000001,0.2093055201816574
-5.9359159,0.2257970172975421
-5.934267950000001,0.2153024282237966
-5.932620000000001,0.2340427658554844
-5.93097205,0.2302946983291469
-5.929324100000001,0.2400396738976237
-5.927676150000001,0.2310443118344141
-5.9260282,0.2467861954450316
-5.92438025,0.2355419928660189
-5.922732300000001,0.2422885144134268
-5.92108435,0.2250474037922749
-5.9194364,0.2280458578133437
-5.917788450000001,0.2198001092554014
-5.916140500000001,0.2190504957501342
-5.91449255,0.2198001092554014
-5.912844600000001,0.223548176781739
-5.911196650000001,0.2205497227606701
-5.9095487,0.1823194339920272
-5.90790075,0.1860675015183648
-5.906252800000001,0.1860675015183648
-5.90460485,0.1823194339920272
-5.9029569,0.1838186610025631
-5.901308950000001,0.1845682745078303
-5.899661000000001,0.186817115023632
-5.89801305,0.186817115023632
-5.896365100000001,0.1853178880130975
-5.894717150000001,0.1890659555394351
-5.8930692,0.1845682745078303
-5.89142125,0.1890659555394351
-5.889773300000001,0.1913147960552368
-5.88812535,0.1965620905921102
-5.8864774,0.2018093851289822
-5.884829450000001,0.1965620905921102
-5.883181500000001,0.2093055201816574
-5.88153355,0.2108047471921918
-5.879885600000001,0.2048078391500526
-5.878237650000001,0.2033086121395167
-5.8765897,0.1943132500763071
-5.874941750000001,0.1898155690447023
-5.873293800000001,0.1823194339920272
-5.87164585,0.1800705934762255
-5.8699979,0.2040582256447854
-5.868349950000001,0.2212993362659373
-5.866702000000001,0.2100551336869246
-5.86505405,0.2205497227606701
-5.863406100000001,0.206307066160587
-5.861758150000001,0.2205497227606701
-5.8601102,0.2100551336869246
-5.858462250000001,0.223548176781739
-5.856814300000001,0.2078062931711215
-5.85516635,0.2190504957501342
-5.8535184,0.2100551336869246
-5.851870450000001,0.2242977902870062
-5.8502225,0.2040582256447854
-5.84857455,0.2302946983291469
-5.846926600000001,0.2145528147185294
-5.845278650000001,0.2415389009081596
-5.8436307,0.2295450848238797
-5.841982750000001,0.2437877414239613
-5.840334800000001,0.2280458578133437
-5.83868685,0.249784649466102
-5.8370389,0.2362916063712861
-5.835390950000001,0.2437877414239613
-5.833743,0.2242977902870062
-5.83209505,0.2310443118344141
-5.830447100000001,0.211554360697459
-5.828799150000001,0.186817115023632
-5.8271512,0.1875667285289007
-5.825503250000001,0.1883163420341679
-5.823855300000001,0.1823194339920272
-5.82220735,0.1883163420341679
-5.8205594,0.1845682745078303
-5.818911450000001,0.1823194339920272
-5.8172635,0.1853178880130975
-5.81561555,0.1838186610025631
-5.813967600000001,0.1883163420341679
-5.812319650000001,0.1830690474972959
-5.8106717,0.1853178880130975
-5.809023750000001,0.186817115023632
-5.807375800000001,0.1808202069814928
-5.80572785,0.1860675015183648
-5.804079900000001,0.186817115023632
-5.802431950000001,0.1980613176026447
-5.800784,0.2033086121395167
-5.79913605,0.1988109311079119
-5.797488100000001,0.1988109311079119
-5.795840150000001,0.2100551336869246
-5.7941922,0.2085559066763902
-5.792544250000001,0.2078062931711215
-5.790896300000001,0.1935636365710399
-5.78924835,0.1928140230657727
-5.787600400000001,0.1890659555394351
-5.785952450000001,0.1875667285289007
